,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
1153,CHEMBL5221128,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCNC(=O)CCc2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)C(C)(C)C)cc1,90.0,active,468.8820000000001,3.940800000000002,2.0,4.0,90.0,7.045757490560675
1154,CHEMBL5220876,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCNC(=O)CCc2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)C(C)(C)C)cc1,86.0,active,487.34800000000024,4.229300000000003,1.0,4.0,86.0,7.0655015487564325
1156,CHEMBL5286570,CN1CCN(C(C(=O)N2CCN(c3ncnc4[nH]cc(Br)c34)CC2)c2ccc(Cl)cc2)CC1,20.0,active,553.8790000000001,5.3776000000000055,2.0,4.0,20.0,7.698970004336019
1157,CHEMBL4802156,CC(=O)N(C)C1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1,0.81,active,472.96700000000027,4.540000000000004,2.0,4.0,0.81,9.09151498112135
1158,CHEMBL4297188,Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,4.5,active,551.8630000000002,5.302500000000004,2.0,4.0,4.5,8.346787486224656
1159,CHEMBL4795065,C=CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(Cc4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)c2c1,56.0,active,474.9830000000001,4.786000000000005,2.0,4.0,56.0,7.251811972993799
1160,CHEMBL4635254,Cl.Cl.NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,12.0,active,553.8790000000001,5.548500000000006,2.0,4.0,12.0,7.920818753952375
1161,CHEMBL4751394,NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,18.0,active,571.6310000000003,2.442770000000001,6.0,8.0,18.0,7.7447274948966935
1162,CHEMBL2219422,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,2.0,active,523.5930000000003,4.289100000000003,3.0,6.0,2.0,8.698970004336019
1163,CHEMBL3137336,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,1.4,active,356.42900000000014,4.1068000000000024,2.0,5.0,1.4,8.853871964321762
1164,CHEMBL1079175,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,12.0,active,523.5930000000003,4.289100000000003,3.0,6.0,12.0,7.920818753952375
1165,CHEMBL494089,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,13.0,active,356.42900000000014,4.1068000000000024,2.0,5.0,13.0,7.886056647693163
1166,CHEMBL2177390,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,18.0,active,851.9809999999993,6.8580000000000085,2.0,12.0,18.0,7.7447274948966935
1167,CHEMBL5288938,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](CNCCCCCCCCCCCc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)c4ccc(Cl)cc4)CC3)c21,6.8,active,,,,,6.8,8.167491087293763
1169,CHEMBL263664,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,6.0,active,,,,,6.0,8.221848749616356
1170,CHEMBL428462,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,17.0,active,,,,,17.0,7.769551078621726
1172,CHEMBL1079175,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,12.0,active,,,,,12.0,7.920818753952375
1175,CHEMBL5394710,Cn1ncc(Br)c1-c1ccc2c(c1)CN([C@@H]1CNCC[C@H]1c1ccc(F)c(F)c1)C2=O,2.7,active,,,,,2.7,8.568636235841012
1182,CHEMBL5440517,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O,10000.0,inactive,,,,,10000.0,5.0
1183,CHEMBL4802051,C=CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(Cc4ccc(-c5ccc6c(c5)NC(=O)CO6)cc4)CC3)c2c1,18000.0,inactive,,,,,18000.0,4.7447274948966935
1184,CHEMBL5016886,NC1(c2ccc(-c3nc4c(O)ccnn4c3-c3ccccc3)cc2)CCC1,10400.0,inactive,,,,,10400.0,4.982966660701219
1187,CHEMBL466397,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,10000.0,inactive,,,,,10000.0,5.0
50,,,,,418.5000000000001,4.708200000000002,2.0,4.0,,
145,,,,,525.7070000000003,5.8940000000000055,1.0,9.0,,
148,,,,,529.6230000000002,6.336000000000005,2.0,6.0,,
149,,,,,528.6240000000003,4.500000000000003,2.0,10.0,,
191,,,,,232.291,0.5279999999999994,2.0,5.0,,
239,,,,,519.2920000000001,4.422200000000004,2.0,4.0,,
242,,,,,519.6060000000003,2.8156000000000008,3.0,11.0,,
250,,,,,342.40700000000015,0.9249999999999997,3.0,9.0,,
496,,,,,570.6100000000005,3.839000000000003,2.0,12.0,,
1038,,,,,484.00700000000035,5.073600000000003,3.0,7.0,,
1040,,,,,529.5880000000004,5.2816000000000045,1.0,7.0,,
1042,,,,,421.5300000000002,2.8580000000000005,2.0,8.0,,
1048,,,,,443.8650000000001,5.760000000000003,2.0,3.0,,
1050,,,,,470.32600000000014,5.730000000000003,2.0,3.0,,
1051,,,,,405.4570000000001,5.275920000000004,2.0,3.0,,
1052,,,,,457.8920000000001,5.770400000000003,1.0,4.0,,
1079,,,,,596.691,5.861700000000005,3.0,6.0,,
1086,,,,,471.0050000000002,3.0061000000000018,2.0,6.0,,
1089,,,,,524.9750000000003,3.5485000000000015,2.0,6.0,,
1091,,,,,471.0050000000002,2.6911000000000005,2.0,6.0,,
1092,,,,,471.0050000000002,2.6911000000000005,2.0,6.0,,
